IntegrationTime,velocity_phy0,velocity_phy1,velocity_phy2,Points0,Points1,Points2
1464088.9,-2.078617e-07,7.926597e-06,-6.2231434e-06,526.06805,217.15717,903.33813
1563297.5,-4.305256e-07,9.837496e-06,-7.73474e-06,526.0418,217.94293,902.72015
1643160.1,-5.4627435e-07,1.1658189e-05,-9.156424e-06,526.00476,218.72879,902.10284
1710572.2,-7.2553337e-07,1.3547206e-05,-1.0672917e-05,525.96643,219.51477,901.4858
1768504.1,-9.618319e-07,1.53872e-05,-1.2223845e-05,525.92,220.29721,900.8648
1819329.5,-1.1249012e-06,1.7166443e-05,-1.3684256e-05,525.8685,221.07887,900.2432
1864821.1,-9.974042e-07,1.8823815e-05,-1.5261616e-05,525.82117,221.85785,899.618
1906051.8,-3.4251346e-07,2.0704476e-05,-1.7248924e-05,525.7958,222.62978,898.9828
1943157.1,-2.5794304e-06,2.3844694e-05,-1.8621102e-05,525.76117,223.40242,898.3489
1976090.9,-2.8853192e-06,2.5009515e-05,-1.9196308e-05,525.6593,224.19514,897.74786
2007677.4,-2.2323345e-06,2.6377273e-05,-2.1288402e-05,525.5836,224.97612,897.1279
2037115.4,-2.4862456e-06,2.892352e-05,-2.2890647e-05,525.5207,225.75583,896.50494
2064164.9,-2.4881933e-06,3.0274527e-05,-2.437396e-05,525.45135,226.5353,895.8823
2089841.1,-2.39621e-06,3.277138e-05,-2.633525e-05,525.3943,227.31374,895.2572
2113588.5,-3.0490032e-06,3.5538105e-05,-2.8540366e-05,525.3309,228.09023,894.6303
2135479.0,-2.3788104e-06,3.8056667e-05,-3.0091427e-05,525.27075,228.87228,894.01
2156066.2,-2.1383648e-06,3.9512954e-05,-3.147874e-05,525.2295,229.65419,893.38794
2175843.0,-2.7580475e-06,4.1403004e-05,-3.2923355e-05,525.1818,230.43628,892.7666
2194721.8,-3.441954e-06,4.329388e-05,-3.4905905e-05,525.1266,231.21574,892.14264
2212668.8,-7.1858176e-06,4.571656e-05,-3.824471e-05,525.0446,231.98764,891.51215
2229325.5,-1.9387939e-05,5.5174998e-05,-4.8784284e-05,524.8484,232.72635,890.8674
2242456.2,-1.1462474e-05,8.280114e-05,-5.555669e-05,524.61865,233.4747,890.24506
2252419.2,0.0002634254,0.00014361233,5.354749e-05,525.11786,234.33813,890.17236
2255700.5,0.00034867332,0.00038543303,-0.00017129394,525.93304,234.91606,890.1341
2257527.8,0.0005964872,0.0017055244,-0.0013205517,526.2544,235.67406,889.56647
2257974.8,0.0007002968,0.0040477454,-0.0038167965,526.4071,236.39954,888.8954
2258153.0,0.0001305115,0.009432033,-0.008759063,526.47577,237.13123,888.2172
2258230.8,-0.105358854,-0.19285187,0.050016075,526.31714,237.74748,887.44586
2258235.2,-0.2699102,-0.113284685,-0.03872552,525.528,237.14172,887.3438
2258238.5,-0.20857507,0.0325272,-0.101135276,524.57684,236.98955,887.07526
2258242.8,-0.6969013,0.3294159,-0.37202275,523.89636,237.47452,886.52594
2258244.0,-1.6671154,0.38463166,-0.6159306,523.0656,237.85954,886.124
0.0,-1.190725e-08,1.6633169e-06,-1.4006796e-06,526.7795,213.94753,906.09106
459865.25,-1.3669248e-07,3.5307307e-06,-2.8822171e-06,526.75793,214.71744,905.45325
679172.4,-2.9374564e-07,5.6309154e-06,-4.5029847e-06,526.7212,215.49542,904.8261
817753.7,-4.634324e-07,7.753797e-06,-6.191561e-06,526.6772,216.27621,904.2028
918424.56,-6.3384135e-07,9.86352e-06,-7.8781695e-06,526.62836,217.05666,903.5795
997541.75,-8.071883e-07,1.1992971e-05,-9.575477e-06,526.5773,217.8364,902.9555
1062612.4,-9.55906e-07,1.4093659e-05,-1.119242e-05,526.52374,218.61768,902.3336
1118098.2,-1.0996209e-06,1.612573e-05,-1.2812696e-05,526.47107,219.39981,901.7127
1166581.8,-1.3540185e-06,1.82574e-05,-1.4570694e-05,526.4157,220.1803,901.09
1209320.2,-1.5745409e-06,2.0122983e-05,-1.6150565e-05,526.35583,220.95914,900.4657
1248004.1,-1.4757526e-06,2.2108361e-05,-1.795032e-05,526.2976,221.7364,899.8392
1283071.9,-1.0820391e-06,2.4004723e-05,-1.9737336e-05,526.25507,222.50954,899.20636
1315230.4,-2.1906026e-06,2.6740829e-05,-2.1623662e-05,526.215,223.28201,898.5726
1344250.0,-3.2793905e-06,2.8782471e-05,-2.2536966e-05,526.1304,224.06319,897.95404
1371495.9,-2.9869195e-06,3.0128444e-05,-2.4203702e-05,526.0463,224.84482,897.336
1397294.6,-3.0351928e-06,3.249601e-05,-2.5852803e-05,525.9739,225.62346,896.7127
1421312.1,-3.2789703e-06,3.416565e-05,-2.75941e-05,525.89856,226.40265,896.09045
1444019.0,-3.2661246e-06,3.6435682e-05,-2.934072e-05,525.8281,227.1783,895.46326
1465343.5,-4.2877673e-06,3.9435155e-05,-3.189183e-05,525.7512,227.95389,894.83673
1484990.6,-3.424569e-06,4.2821e-05,-3.371397e-05,525.6721,228.73314,894.215
1503303.0,-2.4577237e-06,4.4165346e-05,-3.4991535e-05,525.625,229.5178,893.5969
1521033.4,-3.1866728e-06,4.5928682e-05,-3.6459212e-05,525.57635,230.30023,892.9761
1538061.2,-4.0577806e-06,4.7926602e-05,-3.8432645e-05,525.5166,231.08124,892.3544
1554303.8,-7.455828e-06,4.972713e-05,-4.11288e-05,525.4368,231.85568,891.7268
1569697.5,-2.0674937e-05,5.2653788e-05,-4.7216552e-05,525.25085,232.60083,891.08636
1583269.1,-2.5280258e-05,7.6310294e-05,-5.8714202e-05,524.9126,233.3046,890.4616
1593314.5,0.00024409074,0.00012805677,5.9428494e-05,525.0778,234.2157,890.08405
1596860.9,0.00034590656,0.0003499222,-0.00012097099,525.9092,234.771,890.1068
1598834.5,0.0005025495,0.0014591187,-0.0010852788,526.2783,235.5427,889.5889
1599364.6,0.00056840386,0.0037198137,-0.0034081996,526.42755,236.27826,888.9281
1599561.5,0.00025832755,0.00839937,-0.0077083455,526.5136,237.02403,888.2675
1599649.2,-0.016690414,-0.05158172,0.009925563,526.4325,237.73232,887.5662
1599667.4,-1.2283629,-0.7934358,0.015128572,525.7332,237.73207,886.8514
1599668.1,-1.2256734,0.023518827,-0.44082463,524.7913,237.43726,886.69037
1599668.9,-2.4886496,0.94666153,-1.1881508,523.9583,237.75298,886.236
1599669.1,-4.6341877,0.5662078,-1.0259851,523.07526,238.02086,885.8507
0.0,-7.033134e-08,1.6441658e-06,-1.5423999e-06,526.8754,214.23624,906.2745
443363.1,-1.9853823e-07,3.5000899e-06,-3.0915164e-06,526.8376,214.97424,905.60077
657306.5,-3.5439555e-07,5.595231e-06,-4.6895743e-06,526.7915,215.73322,904.95123
794120.5,-5.1472034e-07,7.669357e-06,-6.3431135e-06,526.7412,216.50197,904.31366
894462.7,-6.841181e-07,9.810719e-06,-8.0396385e-06,526.6881,217.2727,903.6788
973187.25,-8.5190726e-07,1.1906916e-05,-9.712115e-06,526.63367,218.04564,903.04663
1038168.1,-9.816223e-07,1.4006675e-05,-1.1294124e-05,526.57806,218.82123,902.41785
1093663.1,-1.1271167e-06,1.6008864e-05,-1.2911306e-05,526.524,219.59875,901.7913
1142212.8,-1.3532281e-06,1.7787836e-05,-1.444929e-05,526.46735,220.37494,901.1633
1185772.6,-1.5951827e-06,1.9948306e-05,-1.6201162e-05,526.4057,221.15005,900.53455
1224610.6,-1.4498954e-06,2.1839087e-05,-1.7924955e-05,526.34735,221.92383,899.90375
1259958.2,-1.0954901e-06,2.3881254e-05,-1.9767922e-05,526.3057,222.69409,899.2674
1292194.8,-2.3636985e-06,2.6499716e-05,-2.1619035e-05,526.2617,223.46445,898.6313
1321365.1,-3.2631258e-06,2.8510645e-05,-2.2586475e-05,526.1738,224.2416,898.0082
1348748.0,-2.9430796e-06,2.9849614e-05,-2.4210452e-05,526.0906,225.01993,897.38586
1374690.9,-3.1046127e-06,3.2359225e-05,-2.5850513e-05,526.0176,225.79488,896.75806
1398768.0,-3.3259748e-06,3.3954377e-05,-2.7602811e-05,525.94037,226.57207,896.13354
1421555.0,-3.35881e-06,3.6277015e-05,-2.9304056e-05,525.86914,227.34637,895.50476
1442943.1,-4.3972154e-06,3.931631e-05,-3.1863477e-05,525.78815,228.12029,894.87665
1462629.0,-3.1779161e-06,4.2622032e-05,-3.350689e-05,525.7105,228.90025,894.2557
1481042.2,-2.4627589e-06,4.3931297e-05,-3.489355e-05,525.6664,229.68456,893.63684
1498849.6,-3.265855e-06,4.5630935e-05,-3.6316924e-05,525.6162,230.46605,893.015
1515969.9,-4.2077027e-06,4.766566e-05,-3.8341004e-05,525.5549,231.24619,892.3924
1532278.5,-8.498791e-06,4.895028e-05,-4.092229e-05,525.4692,232.01859,891.76306
1547814.8,-2.284213e-05,5.211472e-05,-4.738991e-05,525.2599,232.75665,891.1216
1561319.0,-2.227024e-05,7.87559e-05,-5.8028465e-05,524.9104,233.45718,890.49945
1571286.2,0.00023094522,0.00015025433,2.3662502e-05,525.2757,234.35419,890.2505
1574902.4,0.00025867182,0.00034866852,-0.00018735707,526.04596,234.9816,890.1365
1577017.2,0.0005046749,0.0016647787,-0.0013454313,526.288,235.73805,889.5289
1577472.0,0.0005714806,0.00353698,-0.0034410327,526.42786,236.45613,888.8471
1577673.2,-0.00016508585,0.0092295585,-0.0085382145,526.4825,237.18896,888.1689
1577752.8,-0.22895212,-0.27406415,0.05101742,526.14557,237.59926,887.3215
1577755.6,-0.31133232,-0.08613885,-0.066331826,525.2981,237.07402,887.2446
1577758.6,-0.18175623,0.08149577,-0.12566358,524.35846,237.04846,886.9033
0.0,-1.5554058e-07,2.9282503e-06,-2.440519e-06,526.86536,214.50447,905.67456
262116.44,-3.0859633e-07,5.015821e-06,-4.059258e-06,526.82025,215.27728,905.0415
416915.8,-4.697178e-07,7.1264003e-06,-5.713687e-06,526.77026,216.0547,904.41455
526251.2,-6.3892014e-07,9.265364e-06,-7.4273744e-06,526.7175,216.83382,903.78986
610340.94,-8.140672e-07,1.1528806e-05,-9.194553e-06,526.6632,217.61293,903.16534
678051.5,-9.680317e-07,1.3529929e-05,-1.0785777e-05,526.60736,218.39252,902.54156
735754.9,-1.0926052e-06,1.5595335e-05,-1.2406791e-05,526.5524,219.17393,901.92
785859.1,-1.2991196e-06,1.7598895e-05,-1.407221e-05,526.4968,219.95485,901.2978
830164.4,-1.5606981e-06,1.9596435e-05,-1.5738386e-05,526.4369,220.73343,900.67316
869874.7,-1.5946781e-06,2.1566057e-05,-1.7452381e-05,526.37506,221.51099,900.04736
905860.25,-1.2255607e-06,2.344266e-05,-1.9246176e-05,526.32556,222.28491,899.416
938802.9,-1.6531905e-06,2.5924892e-05,-2.1194e-05,526.2888,223.0568,898.7813
968630.1,-3.2034466e-06,2.8401397e-05,-2.244893e-05,526.2154,223.8341,898.1565
996145.3,-3.1074421e-06,2.9743556e-05,-2.3712915e-05,526.1281,224.6173,897.5409
1022346.7,-3.0007016e-06,3.1942796e-05,-2.5554364e-05,526.05255,225.3937,896.9152
1046727.0,-3.3118192e-06,3.3755096e-05,-2.7113112e-05,525.9777,226.17404,896.2943
1069756.6,-3.2498483e-06,3.5776724e-05,-2.8892879e-05,525.9036,226.94887,895.6665
1091448.0,-4.09261e-06,3.8323175e-05,-3.1028732e-05,525.8303,227.72543,895.0408
1111658.5,-4.0604587e-06,4.199455e-05,-3.328217e-05,525.7439,228.50113,894.4156
1130267.4,-2.4753326e-06,4.40123e-05,-3.4723853e-05,525.68744,229.28624,893.7988
1148087.8,-3.0016597e-06,4.5534223e-05,-3.6124387e-05,525.6423,230.069,893.17816
1165269.6,-3.810315e-06,4.7487858e-05,-3.7889386e-05,525.5846,230.85106,892.5576
1181698.0,-5.79888e-06,4.9309987e-05,-4.020633e-05,525.51385,231.62822,891.9323
1197350.4,-1.5489159e-05,5.072647e-05,-4.4401753e-05,525.36957,232.38577,891.29565
1211807.4,-2.9819133e-05,6.499607e-05,-5.58541e-05,525.046,233.08675,890.6601
1222828.1,7.433148e-05,9.747161e-05,-5.708588e-06,524.8732,233.90161,890.1068
1230977.2,0.00014057143,0.00012473558,-7.2695498e-06,525.75195,234.33806,890.3
1236294.2,8.2757244e-05,0.0002170586,-0.0001535369,526.3544,235.09106,890.0352
1239885.5,0.0001674415,0.0009689304,-0.0008903876,526.4791,235.84134,889.386
0.0,6.4085853e-10,1.5418171e-06,-1.1092621e-06,526.7607,213.65411,905.7223
526486.25,-1.1519376e-07,3.4167201e-06,-2.454773e-06,526.743,214.46745,905.14075
764089.25,-2.682264e-07,5.462672e-06,-4.058958e-06,526.7078,215.27443,904.5513
910913.5,-4.31702e-07,7.5086027e-06,-5.6913073e-06,526.6647,216.07127,903.9486
1016939.25,-5.9681656e-07,9.576071e-06,-7.3612305e-06,526.6168,216.86555,903.34296
1099630.5,-7.662935e-07,1.1672804e-05,-9.028115e-06,526.5665,217.6555,902.7318
1167305.0,-9.221703e-07,1.3722472e-05,-1.064551e-05,526.51324,218.4455,902.12103
1224802.5,-1.0648405e-06,1.5750207e-05,-1.2241357e-05,526.46063,219.23398,901.50824
1274861.8,-1.3037331e-06,1.7715212e-05,-1.3922942e-05,526.4056,220.02132,900.89417
1319169.5,-1.5183994e-06,1.966716e-05,-1.552137e-05,526.34595,220.80518,900.27606
1359010.0,-1.4229514e-06,2.160855e-05,-1.7314629e-05,526.2879,221.58699,899.6553
1395076.8,-1.0997907e-06,2.3482853e-05,-1.9093142e-05,526.24536,222.36374,899.0269
1428096.0,-2.144416e-06,2.6197977e-05,-2.0825648e-05,526.2031,223.14008,898.398
1457915.1,-3.110201e-06,2.8325585e-05,-2.1827593e-05,526.12067,223.92729,897.78687
1485774.0,-2.927056e-06,2.958519e-05,-2.3537481e-05,526.03784,224.71184,897.17236
1512145.9,-2.9466987e-06,3.1899093e-05,-2.5141124e-05,525.965,225.49313,896.5525
1536702.5,-3.151146e-06,3.3522643e-05,-2.6929534e-05,525.8909,226.27396,895.9321
1559896.2,-3.1837535e-06,3.57596e-05,-2.862582e-05,525.8214,227.05182,895.30756
1581675.0,-4.1116023e-06,3.8369468e-05,-3.0837353e-05,525.7448,227.82903,894.683
1601919.1,-3.406742e-06,4.200303e-05,-3.301194e-05,525.6656,228.60939,894.0627
1620599.6,-2.4904045e-06,4.342455e-05,-3.4325363e-05,525.617,229.39444,893.4452
1638647.2,-3.174382e-06,4.5236036e-05,-3.568602e-05,525.5676,230.17819,892.82605
1655976.9,-3.988802e-06,4.7147987e-05,-3.772463e-05,525.5077,230.96016,892.2056
1672501.9,-7.293658e-06,4.9168175e-05,-4.046111e-05,525.42834,231.73589,891.5796
1688104.4,-2.0085849e-05,5.2632022e-05,-4.6639398e-05,525.24493,232.48288,890.94055
1701777.6,-2.4874085e-05,7.587233e-05,-5.715589e-05,524.91406,233.19524,890.3216
1711961.5,0.00025614258,0.00011253363,7.597938e-05,525.0647,234.10757,889.94086
1715410.9,0.00036808098,0.00035269593,-8.957913e-05,525.9101,234.63606,890.018
1717342.9,0.00044974804,0.0013726394,-0.00096235774,526.31635,235.42772,889.56165
1717919.0,0.0005686013,0.0037483885,-0.0033167484,526.4584,236.17833,888.9164
1718117.5,0.00026258812,0.008230361,-0.007411219,526.54034,236.93408,888.26666
1718207.9,-0.017875593,-0.042150997,0.0057151574,526.41284,237.67552,887.60785
1718229.5,-1.0533233,-0.63417387,-0.0059051774,525.6708,237.65437,886.9379
1718230.2,-1.042629,0.1412506,-0.45547017,524.72095,237.40347,886.751
1718231.1,-2.2711923,0.9006282,-1.1067194,523.9005,237.73424,886.28467
1718231.5,-4.463876,0.57538605,-0.9197565,523.0224,238.01016,885.8938
0.0,-2.176245e-08,7.367497e-07,-8.7063955e-07,526.8137,214.5167,906.75653
876624.2,-1.0545188e-07,2.273121e-06,-2.3304385e-06,526.7911,215.1924,906.0197
1183639.4,-2.437283e-07,4.144145e-06,-3.7593677e-06,526.7531,215.91531,905.32983
1362193.1,-3.751673e-07,6.0060665e-06,-5.259181e-06,526.70776,216.66441,904.66895
1487317.9,-5.3880467e-07,7.992231e-06,-6.818185e-06,526.6575,217.41763,904.01306
1582382.0,-6.9037e-07,9.912562e-06,-8.394069e-06,526.6055,218.1795,903.36743
1659260.5,-8.116399e-07,1.1959386e-05,-9.86239e-06,526.5513,218.94566,902.72705
1723682.6,-9.2071673e-07,1.3555095e-05,-1.1239823e-05,526.4996,219.7162,902.0918
1780394.5,-1.1744222e-06,1.5708278e-05,-1.2982489e-05,526.44495,220.48558,901.4553
1829383.9,-1.404136e-06,1.757197e-05,-1.4525037e-05,526.38446,221.25438,900.8187
1873164.2,-1.340862e-06,1.9429533e-05,-1.6135142e-05,526.3259,222.02364,900.18243
1912703.6,-9.368608e-07,2.130391e-05,-1.7835557e-05,526.28186,222.79008,899.5416
1948674.9,-1.8843074e-06,2.3748025e-05,-1.9838631e-05,526.2459,223.5564,898.9002
1980931.4,-3.0877388e-06,2.5804165e-05,-2.0821099e-05,526.16,224.32541,898.2668
2010961.1,-2.71126e-06,2.7031492e-05,-2.219387e-05,526.0734,225.101,897.6415
2039467.2,-2.9180137e-06,3.0316782e-05,-2.4382165e-05,526.0011,225.8711,897.0077
2065099.0,-3.181929e-06,3.1090858e-05,-2.5414149e-05,525.9221,226.64752,896.38245
2089923.9,-2.9943988e-06,3.336402e-05,-2.7124455e-05,525.84875,227.4183,895.7496
2113124.2,-3.9986026e-06,3.604552e-05,-2.95067e-05,525.7717,228.1914,895.12
2134512.8,-2.9645444e-06,3.947932e-05,-3.1107404e-05,525.693,228.96857,894.4956
2154374.0,-2.2098147e-06,4.067498e-05,-3.2403615e-05,525.6494,229.75264,893.87646
2173585.8,-2.9489777e-06,4.238971e-05,-3.3906355e-05,525.6011,230.53261,893.25256
2191981.0,-3.770514e-06,4.4344673e-05,-3.567191e-05,525.5423,231.31216,892.62897
2209513.8,-6.9556013e-06,4.560806e-05,-3.7941543e-05,525.4622,232.08475,891.99915
2226254.8,-1.984946e-05,4.745332e-05,-4.3117336e-05,525.2717,232.82915,891.35913
2241153.8,-2.5652535e-05,6.944183e-05,-5.698582e-05,524.9077,233.51277,890.72656
2251858.0,0.00019813684,0.00012887214,3.1267038e-05,525.0358,234.4126,890.3096
2256052.2,0.00030276141,0.00031308547,-0.00014419523,525.8553,234.98317,890.2557
2258232.0,0.00060959434,0.001564817,-0.0012187117,526.1874,235.72325,889.67084
2258714.0,0.0009162606,0.0044926186,-0.0042979675,526.34906,236.44179,888.99445
2258873.0,0.00025098445,0.008644159,-0.008348362,526.4382,237.15622,888.3004
0.0,-7.403575e-08,2.9673578e-07,-2.6708503e-07,527.1732,213.66185,907.0443
2462816.5,-1.7379935e-07,1.5476368e-06,-1.5369741e-06,527.0757,214.3738,906.3489
2919839.0,-3.043861e-07,3.364041e-06,-3.069717e-06,527.006,215.09618,905.6609
3138932.0,-4.5478603e-07,5.4305824e-06,-4.6365453e-06,526.9413,215.84663,905.0032
3278692.2,-5.992142e-07,7.452532e-06,-6.2583085e-06,526.8789,216.60974,904.3599
3381254.5,-7.627399e-07,9.563789e-06,-7.927241e-06,526.8175,217.37566,903.7199
3461605.2,-9.2645257e-07,1.17334985e-05,-9.653514e-06,526.7565,218.14487,903.08386
3527297.8,-1.0362297e-06,1.3734469e-05,-1.1150976e-05,526.6961,218.91759,902.45197
3583726.0,-1.1770585e-06,1.579989e-05,-1.2803187e-05,526.63855,219.69281,901.8229
3632817.5,-1.4011353e-06,1.7523247e-05,-1.4313104e-05,526.5791,220.46667,901.1924
3676930.2,-1.6377263e-06,1.9629986e-05,-1.6031043e-05,526.5145,221.23985,900.56146
3716304.8,-1.4723344e-06,2.1537955e-05,-1.77792e-05,526.4544,222.01189,899.9287
3752061.2,-1.1849722e-06,2.3567096e-05,-1.9552732e-05,526.411,222.78062,899.29065
3784693.0,-2.433992e-06,2.609519e-05,-2.1384714e-05,526.3619,223.55023,898.654
3814256.0,-3.1640475e-06,2.808843e-05,-2.2388787e-05,526.2754,224.32599,898.02893
3841988.8,-2.9533878e-06,2.951905e-05,-2.404786e-05,526.1926,225.10262,897.4044
3868174.2,-3.1452323e-06,3.1928867e-05,-2.5557445e-05,526.1178,225.87706,896.77625
3892553.5,-3.3780143e-06,3.3508626e-05,-2.7372454e-05,526.0387,226.65276,896.1501
3915595.2,-3.4723764e-06,3.5820376e-05,-2.8950459e-05,525.9657,227.42636,895.5207
3937246.2,-4.603475e-06,3.8838763e-05,-3.1519376e-05,525.87964,228.19945,894.8922
3957154.2,-3.0891147e-06,4.2306994e-05,-3.3175707e-05,525.80023,228.98007,894.2723
3975723.8,-2.4671801e-06,4.3287975e-05,-3.442328e-05,525.7572,229.76445,893.6535
3993786.8,-3.3417348e-06,4.514658e-05,-3.5953493e-05,525.7054,230.54555,893.03125
4011084.8,-4.3377886e-06,4.7141366e-05,-3.796696e-05,525.6419,231.32536,892.40845
4027563.5,-8.668546e-06,4.8328817e-05,-4.0407638e-05,525.55206,232.09686,891.7786
4043289.2,-2.4072051e-05,5.040889e-05,-4.6142286e-05,525.3272,232.83112,891.13806
4057091.2,-2.0943373e-05,7.823891e-05,-5.586404e-05,524.95795,233.52643,890.5214
4067254.8,0.00019351083,0.00014384658,3.145788e-06,525.41003,234.39883,890.33575
4071401.8,0.00018859025,0.00030282492,-0.00018897216,526.12854,235.0686,890.1481
4073878.8,0.0003635816,0.0013945441,-0.001196096,526.3285,235.81682,889.5155
4074412.8,0.0008901507,0.0046974076,-0.0040921727,526.4477,236.52477,888.81934
4074571.5,-0.00048363427,0.00855206,-0.007922989,526.489,237.25163,888.13385
4074657.2,-0.08975843,-0.03783506,-0.030608954,525.87775,236.97351,887.3929
4074667.0,-0.124744266,-0.014118326,-0.04219078,524.9497,236.71791,887.1221
0.0,1.1838569e-07,2.0191542e-06,-1.573137e-06,526.4539,214.09596,905.7295
390263.16,-6.4988988e-09,3.9104257e-06,-3.0358924e-06,526.4707,214.88557,905.1161
592260.2,-1.6147337e-07,5.984134e-06,-4.680279e-06,526.457,215.67508,904.5025
723860.9,-3.4058954e-07,7.977237e-06,-6.2441486e-06,526.42883,216.46266,903.88696
822517.56,-5.010528e-07,1.0014281e-05,-7.892623e-06,526.39166,217.24887,903.2701
900884.4,-7.0634115e-07,1.2103146e-05,-9.5175965e-06,526.3492,218.03377,902.6519
965763.44,-8.3546513e-07,1.4129702e-05,-1.1109932e-05,526.3027,218.81912,902.03467
1021338.1,-1.0196427e-06,1.6077178e-05,-1.2668321e-05,526.2553,219.60423,901.4171
1070133.0,-1.2725013e-06,1.8015438e-05,-1.4331866e-05,526.202,220.38765,900.7979
1113505.8,-1.4229942e-06,1.9976791e-05,-1.596386e-05,526.14526,221.16876,900.1761
1152550.9,-1.1854585e-06,2.1751035e-05,-1.7673468e-05,526.0946,221.94673,899.5498
1188200.1,-9.131688e-07,2.394976e-05,-1.9685627e-05,526.0634,222.7196,898.9161
1220442.2,-2.823527e-06,2.6754811e-05,-2.1030773e-05,526.0115,223.49579,898.28766
1249726.6,-3.1084066e-06,2.827184e-05,-2.2051829e-05,525.9189,224.28325,897.6783
1277512.5,-2.7060235e-06,2.9783614e-05,-2.396617e-05,525.8415,225.06264,897.0566
1303605.5,-2.9685898e-06,3.2202217e-05,-2.5552228e-05,525.77246,225.84366,896.4359
1327868.2,-2.958086e-06,3.3761786e-05,-2.7216553e-05,525.70013,226.6216,895.8117
1350874.4,-3.1741658e-06,3.630506e-05,-2.9222176e-05,525.63586,227.39955,895.1867
1372281.9,-3.811359e-06,3.944105e-05,-3.157197e-05,525.5606,228.1755,894.5604
1392019.5,-2.66765e-06,4.2064446e-05,-3.3160464e-05,525.4967,228.95856,893.9418
1410665.9,-2.547938e-06,4.3455402e-05,-3.4497873e-05,525.45355,229.74144,893.3211
1428670.1,-3.261483e-06,4.5468743e-05,-3.6123583e-05,525.40234,230.52396,892.70056
1445863.1,-4.310546e-06,4.7280166e-05,-3.815495e-05,525.3415,231.3033,892.0769
1462281.2,-1.0269633e-05,4.97288e-05,-4.2194944e-05,525.2442,232.07297,891.4459
1477427.9,-2.4157522e-05,5.8442452e-05,-5.1746592e-05,525.0062,232.80121,890.8033
1489666.0,-5.7157526e-06,8.78636e-05,-5.2521707e-05,524.7345,233.54935,890.19794
1499419.8,8.3459214e-05,9.2975424e-05,-5.8685055e-06,525.4984,234.16042,890.40533
1507414.9,7.449434e-05,0.00011899342,-6.184088e-05,526.21747,234.8441,890.28064
1513933.5,0.00020062173,0.0007858349,-0.00064261834,526.3746,235.60214,889.64764
1514900.0,0.00032557192,0.0025360384,-0.0024089208,526.4912,236.31541,888.95654
0.0,-1.782705e-07,7.451796e-07,-4.725965e-07,527.4579,213.2821,905.91925
1110822.9,-3.5161403e-07,2.3528653e-06,-1.6338702e-06,527.3076,214.09799,905.3609
1457320.2,-4.7822516e-07,4.3080163e-06,-3.1193993e-06,527.2079,214.90964,904.78534
1644577.1,-6.3616017e-07,6.339068e-06,-4.759592e-06,527.12445,215.71097,904.19293
1770323.8,-7.6310147e-07,8.348376e-06,-6.3620987e-06,527.0487,216.50633,903.5916
1865345.0,-9.173456e-07,1.0357388e-05,-8.022723e-06,526.97754,217.29686,902.9833
1941487.8,-1.0469427e-06,1.2433278e-05,-9.627624e-06,526.9095,218.08553,902.37225
2004940.1,-1.1713622e-06,1.4421476e-05,-1.1219121e-05,526.8445,218.87367,901.7602
2059558.0,-1.3347276e-06,1.6401818e-05,-1.280991e-05,526.7808,219.66132,901.14734
2107510.2,-1.5731525e-06,1.827834e-05,-1.4424323e-05,526.71564,220.44582,900.5307
2150359.8,-1.6936399e-06,2.031449e-05,-1.615379e-05,526.6468,221.2285,899.9121
2188807.5,-1.373483e-06,2.216174e-05,-1.7920154e-05,526.5904,222.00696,899.2869
2223854.0,-1.6982968e-06,2.4339704e-05,-1.958641e-05,526.5446,222.78354,898.65857
2255815.2,-2.7771518e-06,2.6856647e-05,-2.0953523e-05,526.4741,223.56493,898.0385
2285075.0,-2.963408e-06,2.8427385e-05,-2.2339993e-05,526.3908,224.35226,897.4277
2312641.0,-2.989261e-06,3.0210917e-05,-2.3881745e-05,526.3117,225.13264,896.8074
2338530.2,-3.2064186e-06,3.218231e-05,-2.5656305e-05,526.2344,225.91588,896.1905
2362753.8,-3.2644616e-06,3.3985656e-05,-2.7292544e-05,526.1579,226.69226,895.5649
2385631.8,-4.166562e-06,3.627213e-05,-2.920417e-05,526.0799,227.47046,894.9417
2407020.5,-4.69198e-06,3.988522e-05,-3.167741e-05,525.98236,228.24577,894.31775
2426571.0,-2.5911509e-06,4.2505875e-05,-3.3255837e-05,525.9129,229.0309,893.7023
2445078.5,-2.9035057e-06,4.3555447e-05,-3.42705e-05,525.8679,229.81635,893.085
2463097.5,-3.794882e-06,4.5630582e-05,-3.6155496e-05,525.8087,230.60056,892.46735
2480237.8,-5.246239e-06,4.7306006e-05,-3.8186754e-05,525.73694,231.37967,891.8446
2496625.5,-1.29930295e-05,4.7813177e-05,-4.1245778e-05,525.6133,232.14505,891.21295
2512137.0,-3.0475607e-05,5.618292e-05,-4.9380345e-05,525.2954,232.84764,890.57635
2524518.0,3.2836775e-05,8.7201275e-05,-2.5288955e-05,525.01,233.62149,890.0109
2534875.2,5.3097476e-05,5.9001868e-05,5.6046933e-06,525.901,234.00432,890.25494
2547442.2,5.8454725e-06,1.6490785e-05,-9.700625e-06,526.568,234.74936,890.2585
0.0,1.6534517e-07,5.4971525e-07,-4.6182092e-07,526.1552,213.4911,906.2617
1357307.6,1.7484291e-07,2.0234072e-06,-1.5915615e-06,526.26556,214.27454,905.65015
1744863.4,6.249231e-08,3.8668422e-06,-3.038402e-06,526.3001,215.05994,905.0321
